coverage,mae_risk_eV,oracle_mae_risk_eV
0.15151515151515152,0.10085924782407872,0.01844712309953503
0.15249266862170088,0.10040115843465931,0.01855394002909582
0.15347018572825025,0.10035986033404484,0.018660754977022565
0.1544477028347996,0.10011371944631242,0.018766743897212595
0.15542521994134897,0.10026325277315896,0.018874447041271034
0.15640273704789834,0.10069556823243075,0.018984255401079456
0.1573802541544477,0.10092882335403093,0.019093055973387438
0.15835777126099707,0.10070177112845465,0.019203652229145007
0.15933528836754643,0.10087189863869632,0.019313624358608367
0.1603128054740958,0.10116169340319868,0.019422589922250925
0.16129032258064516,0.10068425373418728,0.019531824072757543
0.16226783968719452,0.10022734974621975,0.019642920266843084
0.16324535679374388,0.09991898081421177,0.019753321145796237
0.16422287390029325,0.1006963119254874,0.019862931422389863
0.1652003910068426,0.10095378744665627,0.01997245149383889
0.16617790811339198,0.10038141665010938,0.02008137758297885
0.16715542521994134,0.10037617474042453,0.02019017398129438
0.1681329423264907,0.09996477785715031,0.020301857711340868
0.16911045943304007,0.09987313256699643,0.020413449283911377
0.17008797653958943,0.09978437383964872,0.020524280883051072
0.1710654936461388,0.09943931899227523,0.020636293100303005
0.17204301075268819,0.09927151153807286,0.02074734665866464
0.17302052785923755,0.0988019986993863,0.020858019036030323
0.1739980449657869,0.0984964264101631,0.020967966804003427
0.17497556207233628,0.0981976325623178,0.02107882064706429
0.17595307917888564,0.09791604447615636,0.021189412979223905
0.176930596285435,0.09747369730243227,0.021300087946202036
0.17790811339198437,0.09727481178922957,0.021415222132567958
0.17888563049853373,0.09718051012161086,0.021529198391903537
0.1798631476050831,0.09672775588930291,0.021642209960811256
0.18084066471163246,0.09634154605672736,0.021758052031358704
0.18181818181818182,0.0960404428921879,0.021872789548320008
0.1827956989247312,0.09568016018009382,0.021990448992058122
0.18377321603128055,0.09524250957410221,0.022107813906090835
0.18475073313782991,0.09599086142623423,0.022224452064053907
0.18572825024437928,0.09552167215746517,0.022341218796441277
0.18670576735092864,0.09542646772730104,0.022459915701412023
0.187683284457478,0.09746326153700631,0.022578709669844068
0.18866080156402737,0.09920753350867832,0.022696876310589
0.18963831867057673,0.09944592228453154,0.02281415890299989
0.1906158357771261,0.09959262171678884,0.022932915831758802
0.19159335288367546,0.09947320386801094,0.023051109548567067
0.19257086999022482,0.09941936975680722,0.023169890259467533
0.1935483870967742,0.09943223197631605,0.02328773320211539
0.19452590420332355,0.09965836946367665,0.023404902679009455
0.19550342130987292,0.09962232499292689,0.02352114559224364
0.19648093841642228,0.09949833398559345,0.023636598669796102
0.19745845552297164,0.09926891625544854,0.023750970112213683
0.198435972629521,0.09909539437534047,0.023864885697095273
0.19941348973607037,0.09960656688213491,0.023978390807308077
0.20039100684261973,0.09921781176428415,0.024090967869351994
0.2013685239491691,0.09900008559734497,0.024202671327157536
0.20234604105571846,0.09855161690843546,0.02431527201105079
0.20332355816226785,0.09865902823462151,0.02442679366990756
0.20430107526881722,0.09852057883633782,0.02453811397386176
0.20527859237536658,0.0981774946060656,0.024648802844264777
0.20625610948191594,0.0983679996724276,0.024761111405310243
0.2072336265884653,0.09798118548981694,0.02487242554396464
0.20821114369501467,0.09769493414670095,0.024984431706203725
0.20918866080156404,0.0977307531524839,0.02509583539484499
0.2101661779081134,0.09808655579997448,0.025207352791585206
0.21114369501466276,0.09776953068377131,0.025318735535398793
0.21212121212121213,0.09735248056253842,0.02543363665346381
0.2130987292277615,0.09709499937648212,0.025548374590318557
0.21407624633431085,0.0967405915600625,0.02566536145880599
0.21505376344086022,0.09658471105085724,0.025781518021891065
0.21603128054740958,0.09639153112504771,0.025899896330407884
0.21700879765395895,0.09623089732102823,0.02601784964719095
0.2179863147605083,0.0960161664327046,0.026134927097272338
0.21896383186705767,0.09571571201674997,0.02625210362217791
0.21994134897360704,0.0953507514474731,0.026370403388929764
0.2209188660801564,0.09516479571989753,0.02648778451218206
0.22189638318670576,0.09554736904867578,0.026604733289358126
0.22287390029325513,0.09540217318352022,0.026721186005178137
0.2238514173998045,0.0950643838956809,0.026837358804349377
0.22482893450635386,0.09476496311221592,0.026952762685290805
0.22580645161290322,0.09562245279686746,0.02706723336935869
0.22678396871945258,0.09608103323578818,0.027180800292797916
0.22776148582600195,0.09633254052314483,0.027293697201506876
0.2287390029325513,0.09597587737361041,0.027407003864558528
0.22971652003910067,0.09644721367178163,0.027519705752143173
0.23069403714565004,0.09646077983607679,0.027631568566039023
0.2316715542521994,0.09801167553187386,0.02774348942562105
0.23264907135874877,0.09779055450583075,0.027855349643894967
0.23362658846529813,0.09786601104031224,0.0279680846859644
0.23460410557184752,0.09768289986860913,0.02808020989773213
0.23558162267839688,0.09767775214714838,0.028191613214229545
0.23655913978494625,0.09756608031241176,0.028302465230164844
0.2375366568914956,0.09765371595059133,0.028413483982416207
0.23851417399804498,0.09751585255432137,0.028524841534884472
0.23949169110459434,0.09718054349093949,0.02863639136580523
0.2404692082111437,0.097102920599807,0.02874721898854858
0.24144672531769307,0.0968343595155564,0.028858209536415026
0.24242424242424243,0.09679295796436557,0.028968311633464916
0.2434017595307918,0.09716361848070879,0.029078401826867214
0.24437927663734116,0.09748105426886598,0.02918828315767133
0.24535679374389052,0.09738283121519181,0.029297410850735724
0.24633431085043989,0.0972797073955803,0.02940593505338688
0.24731182795698925,0.09714869816795878,0.02951961430582574
0.2482893450635386,0.09877332264182052,0.029632635422511662
0.24926686217008798,0.09884370781318731,0.029745439928784635
0.25024437927663734,0.0987192964823846,0.02985822180138883
0.2512218963831867,0.09836748637438016,0.02997052872337465
0.25219941348973607,0.09802650232759123,0.030082083873248226
0.25317693059628543,0.09787486238575017,0.030194067172017
0.2541544477028348,0.09793385597797591,0.030306477554076058
0.25513196480938416,0.09785328278408738,0.03041843089079891
0.2561094819159335,0.0976267049362383,0.03052977772466902
0.2570869990224829,0.09752007813501991,0.030640864732769554
0.25806451612903225,0.09821904854392009,0.030751389384836413
0.2590420332355816,0.09865451105028533,0.030862196865949817
0.260019550342131,0.09848249611116378,0.030973699704038283
0.26099706744868034,0.09814183514983137,0.03108514961762886
0.2619745845552297,0.09819942564342021,0.031197804036591226
0.26295210166177907,0.09830178794861706,0.031309656335657236
