evidence_tier,evidence_label,sample_index,raw_row_id,host,host_family,dopant,impurity_series,defecttype,site,natoms,target_eV,target_decile,pair_absolute_error_eV,extension_factor,abs_conv2,nonpathological_eligible,high_error_interstitial_pool_rank,bottom_quartile_adsorbate_pool_rank,xf_gt_2_pathology_rank,top_1pct_abs_conv2_pathology_rank,provenance_missing
canonical,CANONICAL — REPAIRED G2 OOF,5119,9201,Hf2Te6,chalcogenide,B,main_group,interstitial,int4,73,2.7886081474999536,6,0.2818380135277856,1.0339676688332964,0.000184739,1,1775,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5120,9202,HfSe2,chalcogenide,Ru,4d,adsorbate,ads0,28,5.605283285000012,8,0.12273027978150619,0.9501485901639724,0.00055573,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5121,9203,Hf2Te6,chalcogenide,As,main_group,adsorbate,ads0,73,2.4193077349999976,5,0.3227035736700463,1.010553447753994,0.00185342,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5122,9206,Hf2Te6,chalcogenide,Re,5d,interstitial,int4,73,2.80475192999996,6,0.6114117529376619,1.1763806239614,0.000806358,1,926,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5123,9207,HfSe2,chalcogenide,Rh,4d,interstitial,int0,28,2.809637090000024,6,0.14757611397158144,1.3030636976360963,0.00105156,1,2312,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5124,9208,Ge2H2,elemental_hydrogenated,Be,main_group,interstitial,ads2,37,2.7904453050000098,6,0.5418476830822851,1.0087480167298528,1.04655e-05,1,1044,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5125,9209,HfS2,chalcogenide,Ag,4d,adsorbate,int2,28,1.4057819174999806,3,0.2529210520511058,1.4554123275119275,0.00141377,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5126,9210,HfS2,chalcogenide,W,5d,adsorbate,int2,28,3.7552398049999782,7,0.06223376633420674,1.077967575850092,6.74967e-05,1,,1674,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5127,9211,PbI2,halide_halochalcogenide,S,main_group,interstitial,int0,28,0.340382609999998,2,0.6413144725195332,1.167441397861478,0.5230239999999999,0,,,,71,0
canonical,CANONICAL — REPAIRED G2 OOF,5128,9213,HfS2,chalcogenide,Re,5d,interstitial,int0,28,6.83551705,9,0.04424011823730467,1.340399080802818,0.000421479,1,2812,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5129,9214,Hf2Te6,chalcogenide,Bi,main_group,interstitial,int5,73,2.500318551666626,5,1.3285875075985105,1.1014784640811095,0.000937813,1,346,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5130,9215,HfSe2,chalcogenide,Ge,main_group,adsorbate,ads1,28,0.8613593950000142,3,0.10791751005980021,0.9742267283053784,0.000955954,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5132,9217,HfSe2,chalcogenide,Mg,main_group,adsorbate,ads0,28,1.201283435000005,3,0.10662986837523913,0.9707761230801744,7.32243e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5133,9219,Ge2H2,elemental_hydrogenated,Pt,5d,adsorbate,ads0,37,4.2228717975000185,7,0.6294388942102236,0.9861194701146612,0.00365338,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5134,9220,Ge2H2,elemental_hydrogenated,Al,main_group,interstitial,ads2,37,1.903369412500012,4,0.6763618134673952,0.996795595865541,0.00393057,1,829,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5135,9223,Hf2Te6,chalcogenide,Y,4d,interstitial,int1,73,-0.6874850000000059,0,0.35558106552124613,1.207684889932083,0.00371609,1,1525,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5136,9224,Cr2I6,halide_halochalcogenide,Ni,3d,interstitial,int1,33,1.5795776650000004,4,0.5293743804406734,1.2193427643527772,0.000757763,1,1072,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5137,9225,Hf2Te6,chalcogenide,Sb,main_group,adsorbate,ads2,73,2.3917168299999942,5,0.07509220434753994,1.005652750113126,0.000275725,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5138,9227,Cr2I6,halide_halochalcogenide,Hf,5d,adsorbate,ads2,33,2.7205974200000025,6,0.16864713642699947,0.9429392115972086,0.00199612,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5139,9229,Ge2H2,elemental_hydrogenated,Rh,4d,interstitial,ads1,37,2.4859609700000083,5,0.8930864237988199,1.0153127821376633,0.00613986,1,582,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5140,9230,HfS2,chalcogenide,Nb,4d,adsorbate,ads2,28,1.1992567799999918,3,0.1241232134387289,0.8317167586820626,0.0001064,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5141,9233,HfS2,chalcogenide,Pd,4d,adsorbate,ads1,28,1.022967284999992,3,0.2811056911123737,0.8795046408719286,0.000613483,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5142,9234,Hf2Te6,chalcogenide,Sc,3d,adsorbate,ads0,73,2.9265074349999662,6,0.01445631011722126,0.9797162046598646,0.00364472,1,,439,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5143,9235,Cr2I6,halide_halochalcogenide,H,main_group,interstitial,int0,33,1.6361385674999998,4,0.3089182285739138,1.0435564702386009,0.00243623,1,1670,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5144,9236,Ge2H2,elemental_hydrogenated,Y,4d,interstitial,ads2,37,0.921643970000023,3,0.012650010573143078,0.874451537901284,0.00151999,1,2956,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5145,9237,HfS2,chalcogenide,Br,main_group,adsorbate,ads0,28,0.7697397062499962,2,0.0135646274368324,1.0119999693865849,5.03812e-05,1,,415,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5146,9238,Hf2Te6,chalcogenide,Au,5d,adsorbate,ads1,73,1.913417572499996,4,0.19473528337646084,1.0005814332413143,0.000138522,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5147,9240,Ge2,elemental_hydrogenated,K,main_group,adsorbate,ads0,19,-0.7941799799999945,0,0.21114260359618586,0.9726844972358584,0.000557605,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5148,9241,V2CO2,carbide_mxene_like,Cl,main_group,adsorbate,ads0,81,1.0396362099999932,3,0.2982537303323296,1.0185689094825985,0.00261593,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5149,9242,Ge2H2,elemental_hydrogenated,Ru,4d,adsorbate,int1,37,11.876325415000029,9,1.0011560455712605,1.2514083640049902,0.0269669,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5150,9244,Cr2I6,halide_halochalcogenide,Be,main_group,interstitial,ads1,33,1.0610012950000145,3,0.8597593365612648,1.067379392120598,0.0100348,1,614,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5151,9246,Cr2I6,halide_halochalcogenide,Lu,f_block_other,interstitial,int3,33,-1.8791282949999948,0,0.8420284567431588,1.139131732240101,9.04901e-05,1,636,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5152,9248,PbI2,halide_halochalcogenide,O,main_group,interstitial,ads1,28,1.0137297649999937,3,0.1026531915048281,1.0389446978125372,0.315215,1,2519,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5153,9249,PbI2,halide_halochalcogenide,Sr,main_group,interstitial,int2,28,-3.0415564625000098,0,2.1683822719787695,1.0781728132869322,0.4262859999999999,0,,,,86,0
canonical,CANONICAL — REPAIRED G2 OOF,5154,9251,Hf2Te6,chalcogenide,Zr,4d,interstitial,int1,73,-0.1470385750000407,1,0.48881303865360515,1.1945326885109522,0.0650413,1,1153,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5155,9252,HfSe2,chalcogenide,Lu,f_block_other,adsorbate,ads1,28,0.392568125000003,2,0.511926160583493,0.8768279726569688,0.000139041,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5156,9258,Ge2,elemental_hydrogenated,Ba,main_group,adsorbate,ads2,19,-1.8090080300000009,0,0.5215243378308114,0.9130125317127356,0.00367258,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5157,9259,Hf2Te6,chalcogenide,K,main_group,interstitial,int1,73,1.1578044099999556,3,0.4167796774102339,1.2348889675968977,0.000408008,1,1351,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5158,9261,Hf2Te6,chalcogenide,V,3d,adsorbate,ads1,73,3.3350526599999584,6,0.2549804954644359,0.940973638827898,0.000238312,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5159,9262,Cr2I6,halide_halochalcogenide,Li,main_group,adsorbate,ads1,33,-0.9704018499999864,0,0.1606858637481553,0.9816008140927844,0.0161229,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5160,9263,HfS2,chalcogenide,P,main_group,interstitial,int2,28,3.646721149999987,7,0.5905142083953727,1.0486994659494295,0.146127,1,964,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5161,9264,V2CO2,carbide_mxene_like,Ni,3d,adsorbate,ads0,81,2.638079754999948,5,0.30587541311152044,0.9853117470367332,0.00582952,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5162,9266,HfSe2,chalcogenide,Ir,5d,interstitial,int0,28,3.368816202500009,6,0.16322200932250075,1.3110761184748014,0.000467838,1,2247,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5163,9267,Hf2Te6,chalcogenide,Ga,main_group,adsorbate,ads0,73,1.3311065837499685,3,0.019157211458403545,1.0082199069058482,0.00513087,1,,575,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5164,9268,Cr2I6,halide_halochalcogenide,S,main_group,adsorbate,ads2,33,2.4218600600000064,5,0.04410950253051116,1.13211388964326,0.00588423,1,,1202,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5165,9269,V2CO2,carbide_mxene_like,Ge,main_group,adsorbate,ads2,81,-0.63801934500004,1,0.17740223626827056,1.0290436793650115,8.627e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5166,9271,Ge2H2,elemental_hydrogenated,Hg,5d,adsorbate,ads0,37,0.1566997750000203,1,0.08259951903383378,1.122118202756873,0.000103118,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5167,9272,PbI2,halide_halochalcogenide,Rh,4d,adsorbate,ads0,28,3.750385089999994,7,0.8161618269616757,0.9747900960312704,0.100408,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5168,9274,Cr2I6,halide_halochalcogenide,Ir,5d,adsorbate,ads2,33,4.56950302250001,8,0.45717115528199237,0.9381908796553374,0.00565505,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5169,9275,Hf2Te6,chalcogenide,Se,main_group,adsorbate,ads2,73,1.2038134833332834,3,0.06318073472946262,1.0009795466889415,0.000182097,1,,1691,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5170,9278,PbI2,halide_halochalcogenide,Xe,main_group,adsorbate,int2,28,1.7962146600000033,4,0.0023020108453402077,1.1423037716034516,0.0224354,1,,77,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5171,9281,Cr2I6,halide_halochalcogenide,Cl,main_group,interstitial,int1,33,1.4544947200000091,3,0.2787087016284271,1.4316230057605908,0.000160297,1,1791,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5172,9283,V2CO2,carbide_mxene_like,Be,main_group,interstitial,int0,81,2.613186615000035,5,0.24334837723758396,1.0892665897665763,5.10992e-05,1,1907,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5173,9284,V2CO2,carbide_mxene_like,Ta,5d,adsorbate,ads1,81,7.373845409999997,9,0.1582206007348601,1.1898883997851446,0.0164005,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5174,9285,Ge2,elemental_hydrogenated,Sb,main_group,interstitial,int1,19,2.4158266399999926,5,0.47380121695006583,1.6922189668986205,0.00378773,1,1203,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5175,9287,Ge2H2,elemental_hydrogenated,Li,main_group,interstitial,ads2,37,-0.1174217399999964,1,0.22203456730102178,0.9868700990754752,0.015394,1,1990,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5176,9288,Hf2Te6,chalcogenide,C,main_group,interstitial,int5,73,3.469896437499996,7,0.1557649391632041,1.0245922681036224,0.0284546,1,2278,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5177,9289,Cr2I6,halide_halochalcogenide,Zr,4d,adsorbate,ads2,33,2.370883735000019,5,0.06953600245607383,0.9432836336130834,0.124839,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5178,9294,Cr2I6,halide_halochalcogenide,K,main_group,interstitial,int3,33,-1.131400049999981,0,0.4104072464263726,1.1600199179977952,0.0046085,1,1363,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5179,9295,HfSe2,chalcogenide,C,main_group,adsorbate,ads2,28,4.674663057500012,8,0.12161875707518366,1.0955038368341623,0.00020868,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5180,9296,HfS2,chalcogenide,O,main_group,adsorbate,ads0,28,0.5478328650000037,2,0.15564439845061884,0.9459457015185244,0.0004738369999999,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5181,9297,HfS2,chalcogenide,Mo,4d,adsorbate,ads2,28,1.687958269999999,4,1.4270469847454843,0.8264674601152726,0.000614535,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5182,9300,Hf2Te6,chalcogenide,Lu,f_block_other,adsorbate,ads0,73,2.5132267649999624,5,0.1571433369287485,0.9696458595274388,0.00237508,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5183,9301,HfSe2,chalcogenide,Zr,4d,interstitial,int0,28,1.936929125000004,4,0.3612438257446249,1.4078513674256974,0.00027282,1,1502,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5184,9302,Hf2Te6,chalcogenide,Hg,5d,interstitial,int0,73,0.9710021249999548,3,2.1484963662872767,1.2571858502122095,0.00903377,1,160,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5185,9304,Hf2Te6,chalcogenide,Li,main_group,interstitial,int2,73,0.0473917499999754,1,1.0345174296875246,1.141853075132719,0.00128431,1,482,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5186,9305,HfSe2,chalcogenide,Zn,3d,adsorbate,ads2,28,1.058818090000009,3,0.04458321329131176,1.021286674696625,0.00227279,1,,1215,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5187,9306,Ge2,elemental_hydrogenated,Al,main_group,adsorbate,ads1,19,0.6395070125000042,2,0.23601003183288993,1.2793381028612427,0.00947634,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5188,9307,Hf2Te6,chalcogenide,F,main_group,interstitial,int4,73,-1.5175580175000016,0,0.9542649595660384,1.1544461680746103,0.00140161,1,535,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5189,9308,V2CO2,carbide_mxene_like,As,main_group,adsorbate,ads2,81,0.4094037949999825,2,0.4766242444476143,1.0119850253885287,3.56595e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5190,9310,HfS2,chalcogenide,Ti,3d,adsorbate,ads0,28,3.5000402949999945,7,0.07687306178101139,0.9533883138276212,4.53095e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5191,9311,Cr2I6,halide_halochalcogenide,W,5d,adsorbate,ads1,33,6.10791583500002,8,0.7635869546899618,0.9246246006418778,0.0363989,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5192,9313,HfS2,chalcogenide,Mn,3d,adsorbate,ads0,28,2.8252803324999807,6,0.15195999152040507,0.9724241875217016,0.000188587,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5193,9316,Ge2H2,elemental_hydrogenated,Zr,4d,adsorbate,ads1,37,2.925434705000013,6,0.2097610271166861,0.9001956412962091,0.00117071,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5194,9318,Hf2Te6,chalcogenide,Ir,5d,interstitial,int1,73,0.4521485924999897,2,0.3017749428469952,1.1157504115731125,3.46452e-05,1,1701,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5195,9319,Cr2I6,halide_halochalcogenide,Se,main_group,interstitial,int1,33,1.872123723333337,4,0.12922429531290325,1.3463384600731696,2.67108e-05,1,2389,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5196,9322,Cr2I6,halide_halochalcogenide,Ga,main_group,interstitial,int3,33,0.6345672137500005,2,0.10473518302429152,1.1794999047074846,0.0017934,1,2510,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5197,9323,V2CO2,carbide_mxene_like,Sb,main_group,adsorbate,ads0,81,1.113410069999973,3,0.08250062221499288,1.0038716740286664,0.0372768,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5198,9326,V2CO2,carbide_mxene_like,Cu,3d,interstitial,int0,81,6.577669582499956,9,0.7100725554089795,1.3146486446920025,0.000340929,1,780,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5199,9327,Hf2Te6,chalcogenide,S,main_group,adsorbate,ads0,73,0.6426873699999538,2,0.3012908204221043,0.9989887902658604,0.000285057,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5200,9328,HfSe2,chalcogenide,Te,main_group,adsorbate,ads2,28,1.9026492700000173,4,0.11539091020628156,1.2450373347636592,4.6688900000000006e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5201,9333,Ge2,elemental_hydrogenated,Ni,3d,interstitial,int1,19,0.3597092349999951,2,0.4955496509545849,1.3516879335526908,8.055430000000001e-05,1,1139,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5202,9334,Hf2Te6,chalcogenide,N,main_group,interstitial,int0,73,1.8584782200000003,4,0.3891223354199216,1.034901291427197,0.000363802,1,1411,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5203,9335,V2CO2,carbide_mxene_like,Rb,main_group,adsorbate,ads1,81,-2.445558385000018,0,0.8430244168188294,0.9652671956869336,0.00474154,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5204,9336,Hf2Te6,chalcogenide,Cl,main_group,adsorbate,ads2,73,-0.150106360000028,1,0.21344869283999382,1.0152224722133465,0.0006735469999999,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5205,9337,HfS2,chalcogenide,Sn,main_group,adsorbate,ads2,28,1.1705182649999797,3,0.34142221427858477,1.0919682674063107,8.501280000000001e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5206,9338,Ge2,elemental_hydrogenated,Hf,5d,adsorbate,ads2,19,-0.4963205499999948,1,0.5033717794769235,0.5527147740557636,0.00100528,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5207,9339,Ge2,elemental_hydrogenated,O,main_group,adsorbate,ads0,19,-1.6450002849999947,0,0.5281599224511666,1.0328270545223313,0.000283733,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5208,9340,Cr2I6,halide_halochalcogenide,Te,main_group,interstitial,int0,33,4.5031357800000125,7,1.385557273530286,2.385510368234073,0.00240056,0,,,82,,0
canonical,CANONICAL — REPAIRED G2 OOF,5209,9341,Cr2I6,halide_halochalcogenide,Ba,main_group,adsorbate,ads2,33,-1.4171930199999845,0,0.08641871274900792,0.9542226635452596,0.00177778,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5210,9344,HfSe2,chalcogenide,Co,3d,adsorbate,ads0,28,3.939162525000004,7,0.031095710931392517,0.9516481474494464,0.000279463,1,,875,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5212,9349,HfSe2,chalcogenide,Y,4d,adsorbate,int2,28,-0.630954909999982,1,0.17817265919862635,1.3356668493388428,0.0191573,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5213,9351,Ge2H2,elemental_hydrogenated,Tc,4d,adsorbate,int1,37,12.214378405000003,9,1.343276929472653,1.5717212518503167,0.0117071,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5214,9353,Hf2Te6,chalcogenide,Pt,5d,interstitial,int0,73,0.0441864474999675,1,0.03579268300411789,1.1449407630535984,0.00394455,1,2854,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5215,9354,HfSe2,chalcogenide,Cr,3d,interstitial,int0,28,3.5729664750000243,7,0.5184375233551268,1.263932664876919,0.00100905,1,1095,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5216,9355,Cr2I6,halide_halochalcogenide,Cs,main_group,adsorbate,ads0,33,-1.2244938749999874,0,0.8359919924468868,0.9842643513705244,0.00686989,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5217,9356,Ge2H2,elemental_hydrogenated,Sc,3d,adsorbate,int0,37,9.475117675000009,9,0.5331602180663975,1.4083424651404213,0.0199509,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5218,9357,HfS2,chalcogenide,Cd,4d,adsorbate,ads1,28,0.6842125700000018,2,0.13714348812072574,1.196393875095435,0.0029759,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5219,9358,V2CO2,carbide_mxene_like,Zn,3d,adsorbate,ads1,81,0.4414804899999673,2,0.24337890502719334,0.9953103070446676,0.00270149,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5220,9359,Ge2,elemental_hydrogenated,N,main_group,interstitial,ads1,19,-0.96076272,0,0.5368866728656005,1.2792614515092606,0.00634897,1,1053,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5221,9361,Hf2Te6,chalcogenide,Ru,4d,adsorbate,ads1,73,4.250398004999992,7,0.0035937676342694402,0.9738457292599556,0.00598204,1,,121,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5222,9362,HfSe2,chalcogenide,As,main_group,adsorbate,ads1,28,1.2561784150000015,3,0.10991255062774807,0.9448676193222522,0.00437141,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5223,9363,Hf2Te6,chalcogenide,O,main_group,interstitial,int1,73,-1.6025133450000342,0,0.3723581154315527,1.115597464595315,0.00191033,1,1464,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5224,9364,Hf2Te6,chalcogenide,Rh,4d,interstitial,int1,73,-0.1293472700000393,1,0.2911362104297268,1.1098773966153035,0.0002725629999999,1,1740,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5225,9366,Ge2,elemental_hydrogenated,S,main_group,interstitial,int1,19,0.0997988800000007,1,0.28117636642944266,1.7719000830467524,0.00146911,1,1779,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5226,9368,Cr2I6,halide_halochalcogenide,As,main_group,interstitial,int3,33,2.9560275050000024,6,0.07297658642090088,1.1994510821032358,7.1257e-05,1,2673,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5227,9369,Cr2I6,halide_halochalcogenide,P,main_group,interstitial,ads1,33,3.1281532500000075,6,0.4714853022308425,1.0530968405355363,0.0108075,1,1213,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5228,9370,HfSe2,chalcogenide,Tc,4d,adsorbate,ads0,28,5.707683095000008,8,0.05211878683350424,0.9639031692521982,0.00111335,1,,1411,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5229,9371,Hf2Te6,chalcogenide,Ge,main_group,adsorbate,ads0,73,2.6544991949999632,5,0.2113043288195433,1.0103252576755053,0.000253252,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5230,9372,Ge2H2,elemental_hydrogenated,Ba,main_group,adsorbate,ads1,37,-0.2851329100000011,1,0.22084638954528696,0.9422176850640288,0.000878061,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5231,9373,V2CO2,carbide_mxene_like,Ga,main_group,adsorbate,ads2,81,-0.6927540162500092,0,0.6261103293005279,1.092975381718782,9.09963e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5232,9374,Hf2Te6,chalcogenide,Ni,3d,adsorbate,ads2,73,2.9272105349999986,6,0.43800476651367326,0.9783936710248704,0.695454,0,,,,51,0
canonical,CANONICAL — REPAIRED G2 OOF,5233,9377,Ge2,elemental_hydrogenated,Cl,main_group,interstitial,int1,19,1.514909580000004,4,0.4196680333691447,2.03621207204542,0.00470473,0,,,220,,0
canonical,CANONICAL — REPAIRED G2 OOF,5234,9378,Cr2I6,halide_halochalcogenide,Sb,main_group,interstitial,int1,33,2.134369310000012,5,1.0612934268926884,1.4702365225709222,0.0563979,1,463,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5235,9379,Ge2H2,elemental_hydrogenated,Cr,3d,adsorbate,ads1,37,3.3112202849999988,6,0.33138787418762083,0.9907778869585654,0.0452993,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5237,9381,Hf2Te6,chalcogenide,Mg,main_group,adsorbate,ads1,73,1.2746918250000023,3,0.3462963152801537,1.0209830486362914,0.000124018,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5238,9382,Hf2Te6,chalcogenide,H,main_group,interstitial,int2,73,1.2239130674999803,3,0.756775015513286,1.052217105645195,0.002163,1,724,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5239,9383,Ge2H2,elemental_hydrogenated,Co,3d,interstitial,int1,37,6.2339060850000045,8,0.11378985117432094,1.0906493345375472,0.0458547,1,2464,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5240,9384,Hf2Te6,chalcogenide,Fe,3d,interstitial,int5,73,1.298537739999956,3,0.1318467767160474,1.0586001299013217,0.00493731,1,2380,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5241,9385,HfS2,chalcogenide,N,main_group,adsorbate,ads1,28,3.231006899999988,6,0.16947249524534946,0.93082347864018,0.0003006359999999,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5242,9386,V2CO2,carbide_mxene_like,Se,main_group,adsorbate,ads0,81,1.5871300733332758,4,0.2054011785740728,1.0039181637200711,6.801189999999999e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5243,9387,V2CO2,carbide_mxene_like,I,main_group,adsorbate,ads2,81,1.3349022349999504,3,0.43781346890192796,1.2059179626537833,0.00157447,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5244,9388,Cr2I6,halide_halochalcogenide,Sc,3d,interstitial,int3,33,-1.5188569349999843,0,0.12109988162474017,1.1097630118037518,0.00220677,1,2428,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5245,9391,V2CO2,carbide_mxene_like,Te,main_group,adsorbate,ads1,81,1.368371459999997,3,0.18154456897644344,0.9856015383755852,0.00217835,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5246,9396,Cr2I6,halide_halochalcogenide,Cu,3d,adsorbate,ads1,33,0.8462192225000025,2,0.7845884156683325,0.8118853757797125,0.000192194,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5247,9399,HfS2,chalcogenide,Si,main_group,adsorbate,ads2,28,2.095311214999983,4,0.8001425767706127,1.0406339468440269,0.00769027,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5248,9400,Hf2Te6,chalcogenide,I,main_group,interstitial,int0,73,1.9897447650000035,4,0.15253458662475938,1.2709815697439977,0.000195104,1,2289,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,5249,9402,HfSe2,chalcogenide,Au,5d,adsorbate,ads0,28,2.1789464825000247,5,0.005332934221216057,0.9670579141256896,9.67955e-06,1,,175,,,0
